filename	maf	phenotype_name	phenotype_code	p-1e-04	p-1e-05	p-1e-06	p-1e-07	p-1e-08
30740_raw	maf_0.01	Glucose (mmol/L)	30740_raw	461	166	92	68	53
30750_irnt	maf_0.01	Glycated haemoglobin (quantile)	30750_irnt	999	661	497	408	341
30750_raw	maf_0.01	Glycated haemoglobin (mmol/mol)	30750_raw	839	460	319	229	192
30760_irnt	maf_0.01	HDL cholesterol (quantile)	30760_irnt	1011	648	412	315	252
30760_raw	maf_0.01	HDL cholesterol (mmol/L)	30760_raw	1007	627	397	307	241
30770_irnt	maf_0.01	IGF-1 (quantile)	30770_irnt	1076	767	593	485	391
30770_raw	maf_0.01	IGF-1 (nmol/L)	30770_raw	1062	753	581	466	384
30780_irnt	maf_0.01	LDL direct (quantile)	30780_irnt	602	330	227	178	136
30780_raw	maf_0.01	LDL direct (mmol/L)	30780_raw	615	332	234	185	140
3079	maf_0.01	Pace-maker	3079	243	38	8	2	0
30790_irnt	maf_0.01	Lipoprotein A (quantile)	30790_irnt	188	27	12	9	6
30790_raw	maf_0.01	Lipoprotein A (nmol/L)	30790_raw	195	25	9	7	5
30800_irnt	maf_0.01	Oestradiol (quantile)	30800_irnt	221	24	4	1	1
30800_raw	maf_0.01	Oestradiol (pmol/L)	30800_raw	285	60	12	3	1
30810_irnt	maf_0.01	Phosphate (quantile)	30810_irnt	749	412	258	185	139
30810_raw	maf_0.01	Phosphate (mmol/L)	30810_raw	746	415	257	181	140
3082	maf_0.01	Fractured heel	3082	479	124	40	5	3
30820_irnt	maf_0.01	Rheumatoid factor (quantile)	30820_irnt	193	27	4	0	0
30820_raw	maf_0.01	Rheumatoid factor (IU/ml)	30820_raw	208	31	4	0	0
30830_irnt	maf_0.01	SHBG (quantile)	30830_irnt	895	555	400	321	266
30830_raw	maf_0.01	SHBG (nmol/L)	30830_raw	802	493	325	255	217
30840_irnt	maf_0.01	Total bilirubin (quantile)	30840_irnt	635	319	189	152	116
30840_raw	maf_0.01	Total bilirubin (umol/L)	30840_raw	485	219	132	91	73
30850_irnt	maf_0.01	Testosterone (quantile)	30850_irnt	597	284	173	125	86
30850_raw	maf_0.01	Testosterone (nmol/L)	30850_raw	632	300	190	135	104
30860_irnt	maf_0.01	Total protein (quantile)	30860_irnt	926	576	427	329	253
30860_raw	maf_0.01	Total protein (g/L)	30860_raw	923	562	413	320	247
30870_irnt	maf_0.01	Triglycerides (quantile)	30870_irnt	970	586	378	293	235
30870_raw	maf_0.01	Triglycerides (mmol/L)	30870_raw	865	478	315	236	194
30880_irnt	maf_0.01	Urate (quantile)	30880_irnt	918	586	406	306	242
30880_raw	maf_0.01	Urate (umol/L)	30880_raw	909	572	405	301	241
3089	maf_0.01	Caffeine drink within last hour	3089	211	26	2	0	0
30890_irnt	maf_0.01	Vitamin D (quantile)	30890_irnt	611	239	118	68	46
30890_raw	maf_0.01	Vitamin D (nmol/L)	30890_raw	608	247	124	72	51
30897_irnt	maf_0.01	Estimated sample dilution factor (quantile)	30897_irnt	260	43	5	1	0
30897_raw	maf_0.01	Estimated sample dilution factor (factor)	30897_raw	212	28	4	0	0
3090	maf_0.01	Used an inhaler for chest within last hour	3090	232	47	6	3	1
3143_irnt	maf_0.01	Ankle spacing width	3143_irnt	1047	669	469	355	276
3143_raw	maf_0.01	Ankle spacing width	3143_raw	1050	669	463	351	272
3144_irnt	maf_0.01	Heel Broadband ultrasound attenuation, direct entry	3144_irnt	872	536	372	304	246
3144_raw	maf_0.01	Heel Broadband ultrasound attenuation, direct entry	3144_raw	819	474	336	255	208
3147_irnt	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry	3147_irnt	881	550	414	339	276
3147_raw	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry	3147_raw	842	502	370	288	237
3148_irnt	maf_0.01	Heel bone mineral density (BMD)	3148_irnt	884	548	416	330	275
3148_raw	maf_0.01	Heel bone mineral density (BMD)	3148_raw	840	513	372	289	242
3159	maf_0.01	Smoked cigarette or pipe within last hour	3159	227	27	2	0	0
3160_irnt	maf_0.01	Weight, manual entry	3160_irnt	206	31	3	0	0
3160_raw	maf_0.01	Weight, manual entry	3160_raw	220	31	7	1	0
3393	maf_0.01	Hearing aid user	3393	241	47	13	5	2
3404	maf_0.01	Neck/shoulder pain for 3+ months	3404	243	25	4	1	1
3414	maf_0.01	Hip pain for 3+ months	3414	200	20	3	1	0
3426	maf_0.01	Job involve night shift work	3426	198	22	3	0	0
3436_irnt	maf_0.01	Age started smoking in current smokers	3436_irnt	210	32	2	0	0
3436_raw	maf_0.01	Age started smoking in current smokers	3436_raw	223	26	4	0	0
3446_1	maf_0.01	Type of tobacco currently smoked: Manufactured cigarettes	3446_1	188	22	4	0	0
3446_2	maf_0.01	Type of tobacco currently smoked: Hand-rolled cigarettes	3446_2	210	24	3	0	0
3446_3	maf_0.01	Type of tobacco currently smoked: Cigars or pipes	3446_3	216	24	1	0	0
3456	maf_0.01	Number of cigarettes currently smoked daily (current cigarette smokers)	3456	230	41	6	4	3
3466	maf_0.01	Time from waking to first cigarette	3466	238	39	7	4	3
3476	maf_0.01	Difficulty not smoking for 1 day	3476	212	27	7	4	2
3486	maf_0.01	Ever tried to stop smoking	3486	226	32	3	1	0
3496	maf_0.01	Wants to stop smoking	3496	218	29	5	1	0
3526_irnt	maf_0.01	Mother's age at death	3526_irnt	265	46	6	1	0
3526_raw	maf_0.01	Mother's age at death	3526_raw	256	42	8	1	0
3536_irnt	maf_0.01	Age started hormone-replacement therapy (HRT)	3536_irnt	295	69	26	11	8
3536_raw	maf_0.01	Age started hormone-replacement therapy (HRT)	3536_raw	286	69	19	7	5
3571	maf_0.01	Back pain for 3+ months	3571	217	28	5	1	0
3581_irnt	maf_0.01	Age at menopause (last menstrual period)	3581_irnt	468	187	122	79	61
3581_raw	maf_0.01	Age at menopause (last menstrual period)	3581_raw	446	174	98	61	52
3591	maf_0.01	Ever had hysterectomy (womb removed)	3591	273	52	12	2	0
3606	maf_0.01	Chest pain or discomfort walking normally	3606	230	31	6	0	0
3616	maf_0.01	Chest pain due to walking ceases when standing still	3616	199	25	6	0	0
3627_irnt	maf_0.01	Age angina diagnosed	3627_irnt	221	26	5	0	0
3627_raw	maf_0.01	Age angina diagnosed	3627_raw	213	26	4	0	0
3637	maf_0.01	Frequency of other exercises in last 4 weeks	3637	238	31	5	2	1
3647	maf_0.01	Duration of other exercises	3647	233	35	0	0	0
3669	maf_0.01	Lifetime number of same-sex sexual partners	3669	189	16	2	0	0
3710	maf_0.01	Length of menstrual cycle	3710	242	40	13	7	5
3731	maf_0.01	Former alcohol drinker	3731	235	35	5	1	1
3741	maf_0.01	Stomach/abdominal pain for 3+ months	3741	206	25	3	0	0
3751	maf_0.01	Chest pain or discomfort when walking uphill or hurrying	3751	228	26	2	0	0
3761_irnt	maf_0.01	Age hay fever, rhinitis or eczema diagnosed	3761_irnt	362	107	50	29	20
3761_raw	maf_0.01	Age hay fever, rhinitis or eczema diagnosed	3761_raw	357	101	49	29	20
3773	maf_0.01	Knee pain for 3+ months	3773	222	27	6	0	0
3786_irnt	maf_0.01	Age asthma diagnosed	3786_irnt	279	80	30	17	14
3786_raw	maf_0.01	Age asthma diagnosed	3786_raw	289	76	35	23	17
3799	maf_0.01	Headaches for 3+ months	3799	275	43	11	2	2
3829	maf_0.01	Number of stillbirths	3829	147	21	3	0	0
3839	maf_0.01	Number of spontaneous miscarriages	3839	212	24	2	0	0
3849	maf_0.01	Number of pregnancy terminations	3849	249	42	4	0	0
3859_1	maf_0.01	Reason former drinker stopped drinking alcohol: Illness or ill health	3859_1	181	23	1	0	0
3859_2	maf_0.01	Reason former drinker stopped drinking alcohol: Doctor's advice	3859_2	198	23	4	1	0
3859_3	maf_0.01	Reason former drinker stopped drinking alcohol: Health precaution	3859_3	182	21	4	1	0
3859_4	maf_0.01	Reason former drinker stopped drinking alcohol: Financial reasons	3859_4	143	16	3	1	0
3859_5	maf_0.01	Reason former drinker stopped drinking alcohol: Other reason	3859_5	205	35	1	0	0
3872_irnt	maf_0.01	Age of primiparous women at birth of child	3872_irnt	213	21	6	0	0
3872_raw	maf_0.01	Age of primiparous women at birth of child	3872_raw	213	26	2	0	0
3894_irnt	maf_0.01	Age heart attack diagnosed	3894_irnt	178	22	0	0	0
3894_raw	maf_0.01	Age heart attack diagnosed	3894_raw	187	21	2	0	0
3912	maf_0.01	Adopted father still alive	3912	170	25	4	0	0
3942	maf_0.01	Adopted mother still alive	3942	209	32	4	0	0
398	maf_0.01	Number of correct matches in round	398	186	27	7	1	0
399_irnt	maf_0.01	Number of incorrect matches in round	399_irnt	543	172	67	30	12
399_raw	maf_0.01	Number of incorrect matches in round	399_raw	583	199	80	37	19
400_irnt	maf_0.01	Time to complete round	400_irnt	752	359	172	87	47
400_raw	maf_0.01	Time to complete round	400_raw	615	231	96	51	22
40001_C159	maf_0.01	Underlying (primary) cause of death: ICD10: C15.9 Oesophagus, unspecified	40001_C159	133	28	6	1	0
40001_C169	maf_0.01	Underlying (primary) cause of death: ICD10: C16.9 Stomach, unspecified	40001_C169	96	12	1	0	0
40001_C189	maf_0.01	Underlying (primary) cause of death: ICD10: C18.9 Colon, unspecified	40001_C189	134	19	2	0	0
40001_C19	maf_0.01	Underlying (primary) cause of death: ICD10: C19 Malignant neoplasm of rectosigmoid junction	40001_C19	82	13	1	0	0
40001_C20	maf_0.01	Underlying (primary) cause of death: ICD10: C20 Malignant neoplasm of rectum	40001_C20	84	8	0	0	0
40001_C221	maf_0.01	Underlying (primary) cause of death: ICD10: C22.1 Intrahepatic bile duct carcinoma	40001_C221	80	11	0	0	0
40001_C259	maf_0.01	Underlying (primary) cause of death: ICD10: C25.9 Pancreas, unspecified	40001_C259	139	19	4	2	1
40001_C349	maf_0.01	Underlying (primary) cause of death: ICD10: C34.9 Bronchus or lung, unspecified	40001_C349	234	38	6	0	0
40001_C439	maf_0.01	Underlying (primary) cause of death: ICD10: C43.9 Malignant melanoma of skin, unspecified	40001_C439	89	9	2	1	0
40001_C459	maf_0.01	Underlying (primary) cause of death: ICD10: C45.9 Mesothelioma, unspecified	40001_C459	89	12	0	0	0
40001_C509	maf_0.01	Underlying (primary) cause of death: ICD10: C50.9 Breast, unspecified	40001_C509	151	20	2	0	0
40001_C56	maf_0.01	Underlying (primary) cause of death: ICD10: C56 Malignant neoplasm of ovary	40001_C56	111	23	4	1	1
40001_C61	maf_0.01	Underlying (primary) cause of death: ICD10: C61 Malignant neoplasm of prostate	40001_C61	128	20	2	1	1
40001_C64	maf_0.01	Underlying (primary) cause of death: ICD10: C64 Malignant neoplasm of kidney, except renal pelvis	40001_C64	127	18	5	1	0
40001_C679	maf_0.01	Underlying (primary) cause of death: ICD10: C67.9 Bladder, unspecified	40001_C679	106	13	0	0	0
40001_C719	maf_0.01	Underlying (primary) cause of death: ICD10: C71.9 Brain, unspecified	40001_C719	139	22	4	1	1
40001_C80	maf_0.01	Underlying (primary) cause of death: ICD10: C80 Malignant neoplasm without specification of site	40001_C80	111	15	2	0	0
40001_C900	maf_0.01	Underlying (primary) cause of death: ICD10: C90.0 Multiple myeloma	40001_C900	77	11	0	0	0
40001_C920	maf_0.01	Underlying (primary) cause of death: ICD10: C92.0 Acute myeloid leukaemia	40001_C920	90	16	1	0	0
40001_G122	maf_0.01	Underlying (primary) cause of death: ICD10: G12.2 Motor neuron disease	40001_G122	105	17	3	0	0
40001_I219	maf_0.01	Underlying (primary) cause of death: ICD10: I21.9 Acute myocardial infarction, unspecified	40001_I219	177	28	2	0	0
40001_I251	maf_0.01	Underlying (primary) cause of death: ICD10: I25.1 Atherosclerotic heart disease	40001_I251	143	20	1	0	0
40001_I259	maf_0.01	Underlying (primary) cause of death: ICD10: I25.9 Chronic ischaemic heart disease, unspecified	40001_I259	130	23	5	1	1
40001_I64	maf_0.01	Underlying (primary) cause of death: ICD10: I64 Stroke, not specified as haemorrhage or infarction	40001_I64	105	12	2	1	0
40001_J841	maf_0.01	Underlying (primary) cause of death: ICD10: J84.1 Other interstitial pulmonary diseases with fibrosis	40001_J841	97	19	3	1	1
40007_irnt	maf_0.01	Age at death	40007_irnt	192	30	3	1	0
40007_raw	maf_0.01	Age at death	40007_raw	206	23	2	1	0
40009	maf_0.01	Reported occurrences of cancer	40009	185	24	4	1	1
4012_irnt	maf_0.01	Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed	4012_irnt	210	26	2	0	0
4012_raw	maf_0.01	Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed	4012_raw	197	19	2	0	0
403	maf_0.01	Number of times snap-button pressed	403	219	23	2	0	0
404_irnt	maf_0.01	Duration to first press of snap-button in each round	404_irnt	748	331	156	85	56
404_raw	maf_0.01	Duration to first press of snap-button in each round	404_raw	697	253	92	38	20
4041	maf_0.01	Gestational diabetes only	4041	187	28	4	1	0
4056_irnt	maf_0.01	Age stroke diagnosed	4056_irnt	192	33	4	1	0
4056_raw	maf_0.01	Age stroke diagnosed	4056_raw	243	42	7	3	0
4067	maf_0.01	Facial pains for 3+ months	4067	196	22	3	0	0
4079_irnt	maf_0.01	Diastolic blood pressure, automated reading	4079_irnt	965	572	376	258	190
4079_raw	maf_0.01	Diastolic blood pressure, automated reading	4079_raw	951	557	366	251	183
4080_irnt	maf_0.01	Systolic blood pressure, automated reading	4080_irnt	1025	623	430	299	228
4080_raw	maf_0.01	Systolic blood pressure, automated reading	4080_raw	1014	612	401	295	222
4100_irnt	maf_0.01	Ankle spacing width (left)	4100_irnt	822	422	270	178	131
4100_raw	maf_0.01	Ankle spacing width (left)	4100_raw	824	423	269	172	132
4101_irnt	maf_0.01	Heel broadband ultrasound attenuation (left)	4101_irnt	632	334	219	166	130
4101_raw	maf_0.01	Heel broadband ultrasound attenuation (left)	4101_raw	594	293	192	134	105
4104_irnt	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry (left)	4104_irnt	675	379	258	190	146
4104_raw	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry (left)	4104_raw	626	315	205	148	117
4105_irnt	maf_0.01	Heel bone mineral density (BMD) (left)	4105_irnt	677	394	263	189	146
4105_raw	maf_0.01	Heel bone mineral density (BMD) (left)	4105_raw	626	321	207	154	117
4106_irnt	maf_0.01	Heel bone mineral density (BMD) T-score, automated (left)	4106_irnt	675	379	258	190	146
4106_raw	maf_0.01	Heel bone mineral density (BMD) T-score, automated (left)	4106_raw	626	315	205	148	117
4119_irnt	maf_0.01	Ankle spacing width (right)	4119_irnt	773	415	257	185	139
4119_raw	maf_0.01	Ankle spacing width (right)	4119_raw	776	409	252	185	134
4120_irnt	maf_0.01	Heel broadband ultrasound attenuation (right)	4120_irnt	639	352	239	170	132
4120_raw	maf_0.01	Heel broadband ultrasound attenuation (right)	4120_raw	609	325	213	149	113
41215_0	maf_0.01	Detention categories: Informal, not formally detained	41215_0	247	42	3	0	0
41215_1	maf_0.01	Detention categories: Formally detained under Part II, Mental Health Act 1983	41215_1	232	52	6	3	1
41218_1	maf_0.01	History of psychiatric care on admission: One or more previous psychiatric episodes with this Health Care Provider	41218_1	261	47	10	3	1
41218_2	maf_0.01	History of psychiatric care on admission: One or more previous psychiatric episodes with another Health Care Provider	41218_2	85	11	2	1	0
41219_1	maf_0.01	Anaesthetics administered during delivery: General anaesthetic	41219_1	130	16	1	0	0
41219_2	maf_0.01	Anaesthetics administered during delivery: Epidural or caudal anaesthetic	41219_2	195	19	6	3	0
41219_3	maf_0.01	Anaesthetics administered during delivery: Spinal anaesthetic	41219_3	204	34	5	0	0
41219_6	maf_0.01	Anaesthetics administered during delivery: Epidural or caudal, and spinal anaesthetic	41219_6	110	19	4	1	0
41219_7	maf_0.01	Anaesthetics administered during delivery: Other	41219_7	193	20	3	0	0
41220_1	maf_0.01	Anaesthetics administered post delivery: General anaesthetic	41220_1	141	21	6	2	0
41220_2	maf_0.01	Anaesthetics administered post delivery: Epidural or caudal anaesthetic	41220_2	138	21	4	1	0
41220_3	maf_0.01	Anaesthetics administered post delivery: Spinal anaesthetic	41220_3	143	18	4	1	0
41220_7	maf_0.01	Anaesthetics administered post delivery: Other	41220_7	176	20	0	0	0
41221_0	maf_0.01	Delivery methods: Spontaneous vertex	41221_0	203	36	10	2	0
41221_1	maf_0.01	Delivery methods: Spontaneous other cephalic	41221_1	140	24	7	0	0
41221_2	maf_0.01	Delivery methods: Low forceps, not breech	41221_2	126	17	1	0	0
41221_3	maf_0.01	Delivery methods: Other forceps, not breech	41221_3	117	10	0	0	0
41221_4	maf_0.01	Delivery methods: Ventouse, vacuum extraction	41221_4	168	23	4	2	1
41221_7	maf_0.01	Delivery methods: Elective caesarean section	41221_7	229	38	4	0	0
41221_8	maf_0.01	Delivery methods: Emergency caesarean section	41221_8	171	24	3	0	0
41221_9	maf_0.01	Delivery methods: Other than those specified above	41221_9	168	24	4	1	1
4123_irnt	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry (right)	4123_irnt	699	405	248	190	152
4123_raw	maf_0.01	Heel quantitative ultrasound index (QUI), direct entry (right)	4123_raw	656	345	218	173	130
41231_1	maf_0.01	Hospital episode type: General episode	41231_1	492	113	22	5	1
41231_2	maf_0.01	Hospital episode type: Delivery episode	41231_2	218	28	2	0	0
41235	maf_0.01	Spells in hospital	41235	316	51	11	3	1
4124_irnt	maf_0.01	Heel bone mineral density (BMD) (right)	4124_irnt	699	407	256	195	156
4124_raw	maf_0.01	Heel bone mineral density (BMD) (right)	4124_raw	653	351	219	173	130
41248_1000	maf_0.01	Destinations on discharge from hospital (recoded): Usual Place of residence	41248_1000	400	77	12	3	2
41248_1001	maf_0.01	Destinations on discharge from hospital (recoded): Usual Place of residence: Living with relatives	41248_1001	490	104	21	4	1
41248_1002	maf_0.01	Destinations on discharge from hospital (recoded): Usual Place of residence: Living alone	41248_1002	285	47	5	0	0
41248_2000	maf_0.01	Destinations on discharge from hospital (recoded): Temporary place of residence	41248_2000	228	44	9	1	0
41248_3001	maf_0.01	Destinations on discharge from hospital (recoded): High security psychiatric hospital: NHS	41248_3001	113	19	2	1	0
41248_5000	maf_0.01	Destinations on discharge from hospital (recoded): Transfer to other NHS provider	41248_5000	172	21	4	2	0
41248_5001	maf_0.01	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward, young physically disabled, A&E	41248_5001	248	35	5	1	0
41248_5002	maf_0.01	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: Obstetrics	41248_5002	115	20	2	0	0
41248_5003	maf_0.01	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: Psychiatry, learning disabilities	41248_5003	147	14	3	0	0
41248_6000	maf_0.01	Destinations on discharge from hospital (recoded): Transfer within NHS provider	41248_6000	297	43	8	0	0
41248_6004	maf_0.01	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Surgical specialty	41248_6004	258	44	6	1	1
41248_6005	maf_0.01	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Medical specialty	41248_6005	284	40	7	1	0
41248_6007	maf_0.01	Destinations on discharge from hospital (recoded): Transfer within NHS provider: Geriatrics	41248_6007	118	9	1	1	0
41248_7001	maf_0.01	Destinations on discharge from hospital (recoded): Nursing, residential care, group home: NHS	41248_7001	121	18	3	1	0
41248_7002	maf_0.01	Destinations on discharge from hospital (recoded): Nursing, residential care, group home: Local Authoritory	41248_7002	96	12	3	1	0
41248_7003	maf_0.01	Destinations on discharge from hospital (recoded): Nursing, residential care, group home: Non-NHS	41248_7003	122	20	2	1	0
41248_8002	maf_0.01	Destinations on discharge from hospital (recoded): Other hospital: Non-NHS	41248_8002	207	42	13	1	0
4125_irnt	maf_0.01	Heel bone mineral density (BMD) T-score, automated (right)	4125_irnt	699	405	248	190	152
4125_raw	maf_0.01	Heel bone mineral density (BMD) T-score, automated (right)	4125_raw	656	345	218	173	130
4194_irnt	maf_0.01	Pulse rate	4194_irnt	489	189	98	66	50
4194_raw	maf_0.01	Pulse rate	4194_raw	458	176	91	61	44
4195_irnt	maf_0.01	Pulse wave reflection index	4195_irnt	311	70	18	7	4
4195_raw	maf_0.01	Pulse wave reflection index	4195_raw	355	72	15	3	0
4196_irnt	maf_0.01	Pulse wave peak to peak time	4196_irnt	278	43	10	3	2
4196_raw	maf_0.01	Pulse wave peak to peak time	4196_raw	243	39	8	3	0
4230_irnt	maf_0.01	Signal-to-noise-ratio (SNR) of triplet (left)	4230_irnt	249	37	6	1	0
4230_raw	maf_0.01	Signal-to-noise-ratio (SNR) of triplet (left)	4230_raw	227	35	5	1	0
4233_irnt	maf_0.01	Mean signal-to-noise ratio (SNR), (left)	4233_irnt	227	30	6	1	1
4233_raw	maf_0.01	Mean signal-to-noise ratio (SNR), (left)	4233_raw	215	31	4	0	0
4241_irnt	maf_0.01	Signal-to-noise-ratio (SNR) of triplet (right)	4241_irnt	231	25	1	1	0
4241_raw	maf_0.01	Signal-to-noise-ratio (SNR) of triplet (right)	4241_raw	212	27	1	0	0
